FilePath,SegmentPath,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100N_0_1.71.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100N_0_1.71.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401M_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401M_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97762007_0_0.89.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97762007_0_0.89.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603Q_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603Q_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050C5_0_1.43.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050C5_0_1.43.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606I_0_1.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606I_0_1.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026004_0_1.7.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026004_0_1.7.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/7901500A_0_0.65.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/7901500A_0_0.65.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692013_0_1.4.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692013_0_1.4.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97772002_0_2.02.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97772002_0_2.02.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300012_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300012_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400E_0_1.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400E_0_1.41.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92302001_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92302001_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031027_0_2.96.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031027_0_2.96.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605Y_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605Y_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776101O_0_2.08.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776101O_0_2.08.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97755008_0_0.47.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97755008_0_0.47.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400F_0_2.87.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400F_0_2.87.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000S_0_2.74.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000S_0_2.74.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003V_0_1.44.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003V_0_1.44.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900P_0_0.43.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900P_0_0.43.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200J_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200J_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774200N_0_0.5.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774200N_0_0.5.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000F_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000F_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692029_0_0.81.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692029_0_0.81.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300L_0_1.01.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300L_0_1.01.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692028_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97692028_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761022_0_0.8.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761022_0_0.8.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002602N_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002602N_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404I_0_2.09.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404I_0_2.09.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050E1_0_2.22.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050E1_0_2.22.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97768003_0_0.9.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97768003_0_0.9.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900Z_0_1.19.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900Z_0_1.19.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750403Q_0_1.78.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750403Q_0_1.78.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050DP_0_1.35.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050DP_0_1.35.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400A_0_2.08.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400A_0_2.08.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026039_0_1.99.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026039_0_1.99.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400Y_0_1.66.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400Y_0_1.66.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404K_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404K_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100D_0_2.82.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777100D_0_2.82.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002607L_0_1.36.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002607L_0_1.36.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230202P_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230202P_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230002H_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015002_0_1.59.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015002_0_1.59.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776900S_0_1.26.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776900S_0_1.26.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97781008_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97781008_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015006_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015006_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97757009_0_0.46.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97757009_0_0.46.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603P_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603P_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600F_0_0.97.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600F_0_0.97.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600X_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775600X_0_1.42.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400R_0_0.25.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400R_0_0.25.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777800F_0_1.17.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777800F_0_1.17.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200K_0_2.49.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200K_0_2.49.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606U_0_0.68.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606U_0_0.68.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775801R_0_0.57.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775801R_0_0.57.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97782005_0_1.41.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97782005_0_1.41.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200Y_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200Y_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304037_0_2.99.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304037_0_2.99.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230300D_0_1.32.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230300D_0_1.32.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050G5_0_1.01.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050G5_0_1.01.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97778008_0_0.68.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97778008_0_0.68.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026033_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026033_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97753004_0_1.47.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97753004_0_1.47.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605Y_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605Y_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769201X_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769201X_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750403W_0_1.98.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750403W_0_1.98.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026026_0_1.97.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026026_0_1.97.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300028_0_1.89.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300028_0_1.89.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015006_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015006_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200I_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230200I_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750300A_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750300A_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000K_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000K_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606B_6.0_9.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606B_6.0_9.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304023_0_2.59.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304023_0_2.59.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775900G_0_0.89.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775900G_0_0.89.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761005_0_1.46.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761005_0_1.46.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604C_0_2.89.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604C_0_2.89.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230202S_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230202S_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776100E_0_2.16.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776100E_0_2.16.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100Y_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100Y_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403000F_0_1.15.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403000F_0_1.15.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300032_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300032_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031036_0_2.28.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031036_0_2.28.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97743004_0_1.95.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97743004_0_1.95.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402A_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402A_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026061_6.0_9.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026061_6.0_9.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403103A_0_2.28.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403103A_0_2.28.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300012_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300012_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500X_0_1.1.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500X_0_1.1.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754005_0_1.14.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754005_0_1.14.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750100J_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750100J_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97771009_0_0.66.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97771009_0_0.66.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777900A_0_1.27.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777900A_0_1.27.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050G0_0_1.02.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050G0_0_1.02.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97504020_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97504020_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401N_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401N_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050CK_0_2.13.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050CK_0_2.13.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400R_0_2.87.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400R_0_2.87.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800G_0_1.75.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800G_0_1.75.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774900J_0_1.95.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774900J_0_1.95.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402J_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402J_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605O_0_1.71.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605O_0_1.71.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97777003_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97777003_0_1.42.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002601H_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002601H_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97741006_0_1.6.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97741006_0_1.6.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97741004_0_1.06.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97741004_0_1.06.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002600H_0_1.42.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002600H_0_1.42.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002601U_0_1.75.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002601U_0_1.75.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403000U_3.0_6.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403000U_3.0_6.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401V_0_1.28.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230401V_0_1.28.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606B_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606B_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900M_0_2.58.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900M_0_2.58.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400T_0_0.84.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400T_0_0.84.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000F_0.0_3.0.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230000F_0.0_3.0.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64030006_0_1.19.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64030006_0_1.19.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776700B_0_1.92.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776700B_0_1.92.wav,0,0,0,0,1,0,0,0
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97756008_0_1.38.wav,../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97756008_0_1.38.wav,0,0,0,0,1,0,0,0
