file,start_time,end_time,BottlenoseDolphin,CommonDolphin,Grampus_Risso'sDolphin,HarborPorpoise,KillerWhale,Long_FinnedPilotWhale,StripedDolphin,Background
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97780010_0_1.49.wav,0,1.4933333333333334,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026069_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60012008_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603Y_12.0_15.0.wav,0,0.3193832599118942,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050EK_0_1.6.wav,0,1.6049771689497716,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050FU_0_1.28.wav,0,1.2830593607305936,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300Q_0_0.91.wav,0,0.914703196347032,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400H_0_0.87.wav,0,0.8703652968036529,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003H_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776600D_0_1.41.wav,0,1.414429223744292,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050C3_0_1.14.wav,0,1.1378082191780825,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776101K_0_1.17.wav,0,1.1747945205479453,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401J_0_2.34.wav,0,2.3357077625570777,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001H_3.0_6.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026044_0_1.64.wav,0,1.6401762114537446,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775801A_0_1.64.wav,0,1.6394520547945206,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500P_0_1.11.wav,0,1.1105022831050229,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026047_0_2.32.wav,0,2.3230837004405287,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230402P_0_2.9.wav,0,2.904840182648402,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750402K_3.0_6.0.wav,0,0.4005022831050228,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97782003_0_0.6.wav,0,0.5961643835616438,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97773002_0_0.96.wav,0,0.9556164383561644,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401C_0_1.44.wav,0,1.443013698630137,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750301F_0_1.56.wav,0,1.5579908675799086,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6001200C_0_2.92.wav,0,2.918125,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003C_9.0_12.0.wav,0,2.764474885844749,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97772009_0_1.15.wav,0,1.1484931506849314,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304049_0_1.28.wav,0,1.2824657534246575,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104L_0_2.42.wav,0,2.4222,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750401L_0_0.49.wav,0,0.4882648401826484,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003C_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92303004_0_1.47.wav,0,1.4666666666666666,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200S_0_0.95.wav,0,0.9534246575342464,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031002_0_2.17.wav,0,2.16825,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97754004_0_0.96.wav,0,0.9556164383561644,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97751007_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97745001_0_1.76.wav,0,1.7632,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97753009_0_0.89.wav,0,0.8854794520547945,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97504019_0_1.58.wav,0,1.5824657534246576,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603N_3.0_6.0.wav,0,0.9757709251101322,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230100H_3.0_6.0.wav,0,1.9435616438356165,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769201O_3.0_6.0.wav,0,0.1726027397260274,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97503008_0_2.7.wav,0,2.695525114155251,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775200U_0_1.5.wav,0,1.4962557077625571,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230403F_0_2.2.wav,0,2.1995890410958903,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777300R_0_1.4.wav,0,1.3968949771689498,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104D_0_1.73.wav,0,1.734075,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200B_0_2.44.wav,0,2.441735159817352,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775800E_3.0_6.0.wav,0,0.1912328767123287,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776900N_0_0.9.wav,0,0.903013698630137,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774800H_0_1.57.wav,0,1.56665,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776100O_0_1.82.wav,0,1.821735159817352,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750301B_0_2.25.wav,0,2.247123287671233,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/79015004_0_1.78.wav,0,1.78,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604K_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6001200J_3.0_6.0.wav,0,0.628625,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603A_0_1.46.wav,0,1.4633920704845815,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200T_0_2.72.wav,0,2.7200456621004565,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400Q_3.0_6.0.wav,0,1.869634703196347,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775801E_0_0.88.wav,0,0.8825570776255708,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104C_0_1.87.wav,0,1.8717,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92300036_3.0_6.0.wav,0,1.2114155251141552,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775800K_0_1.24.wav,0,1.2420091324200913,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031004_0_2.73.wav,0,2.72685,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/894050EZ_0_1.08.wav,0,1.0812785388127857,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97773007_0_1.21.wav,0,1.20986301369863,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97761011_0_1.38.wav,0,1.382283105022831,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230001V_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776101B_0_1.56.wav,0,1.5605479452054791,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97765003_0_0.76.wav,0,0.7598630136986302,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97776002_0_0.86.wav,0,0.8562557077625571,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97504026_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900V_0_0.31.wav,0,0.3068493150684931,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230202C_3.0_6.0.wav,0,2.7593607305936074,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750400U_0_0.74.wav,0,0.7351598173515982,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002604R_3.0_6.0.wav,0,0.5223788546255507,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002603V_0_2.87.wav,0,2.872004405286344,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97752006_0_0.98.wav,0,0.9786301369863014,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97768009_0_1.15.wav,0,1.1470319634703197,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400B_0_0.73.wav,0,0.7273059360730594,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775200G_0_1.13.wav,0,1.1280365296803654,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97619015_0_2.18.wav,0,2.177077625570776,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64031013_0_2.23.wav,0,2.227375,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9761900W_0_1.53.wav,0,1.5276712328767124,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9750300B_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775200V_0_1.74.wav,0,1.744657534246575,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230402C_0_2.82.wav,0,2.822922374429224,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500O_0_0.81.wav,0,0.8124200913242009,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97503014_3.0_6.0.wav,0,0.6882191780821918,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230201E_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002600B_0_1.89.wav,0,1.8937255859375,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230404O_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230400W_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/64025005_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002605I_0_2.91.wav,0,2.910352422907489,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9777500M_0_2.37.wav,0,2.3747945205479453,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775100M_0_0.74.wav,0,0.7393607305936073,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776200B_0_1.19.wav,0,1.189406392694064,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403104O_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002607G_0_0.84.wav,0,0.8395374449339207,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9774900F_0_1.64.wav,0,1.6355251141552511,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230201D_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775500L_0_1.21.wav,0,1.2069406392694064,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9775800Y_0_1.64.wav,0,1.6423744292237443,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230003C_6.0_9.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9230201J_0_2.99.wav,0,2.985068493150685,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9776900D_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97751005_0_0.63.wav,0,0.628310502283105,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6002606J_0_1.22.wav,0,1.222885462555066,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/9769200U_0_2.67.wav,0,2.6664840182648404,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/60026062_0_2.94.wav,0,2.9421585903083702,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97770005_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/6403101Y_3.0_6.0.wav,0,0.84925,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92302016_0.0_3.0.wav,0,3.0,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/92304035_0_2.84.wav,0,2.8439269406392693,False,False,False,False,True,False,False,False
../../Dataset/Audios/Watkins Marine Mammals/Segmented/KillerWhale/97760003_0_1.18.wav,0,1.1835616438356165,False,False,False,False,True,False,False,False
