SegmentedAudioPath,OriginalAudioPath,StartSecond,EndSecond,StartSample,EndSample,Class
../Dataset/Audios/SegmentedAudios/BatidaClicksRapidaCascabel/channelA_2024-05-28_01-28-24_7.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,7.0,8.0,1792001,2304000,BatidaClicksRapidaCascabel
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-28-24_8.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,8.0,9.0,2048001,2560000,Batida
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_10.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,10.0,13.0,2560001,3584000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_12.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,12.0,12.0,3072001,3328000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_16.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,16.0,18.0,4096001,4864000,BatidaClicks
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_24.0_25.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,24.0,25.0,6144001,6656000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_26.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,26.0,33.0,6656001,8704000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_35.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,35.0,37.0,8960001,9728000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_39.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,39.0,41.0,9984001,10752000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_40.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,40.0,42.0,10240001,11008000,BatidaClicks
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_44.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,44.0,45.0,11264001,11776000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_48.0_48.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,48.0,48.0,12288001,12544000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-28-24_50.0_50.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,50.0,50.0,12800001,13056000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-28-24_50.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,50.0,53.0,12800001,13824000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicksRapidaCascabel/channelA_2024-05-28_01-28-24_55.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-28-24.wav,55.0,0.0,14080001,256000,BatidaClicksRapidaCascabel
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-29-24_6.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,6.0,6.0,1536001,1792000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-29-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,16.0,16.0,4096001,4352000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-29-24_19.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,19.0,20.0,4864001,5376000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-29-24_21.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,21.0,22.0,5376001,5888000,Whistle
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-29-24_28.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,28.0,29.0,7168001,7680000,Batida
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-29-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,44.0,44.0,11264001,11520000,Batida
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-29-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,46.0,46.0,11776001,12032000,Whistle
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-29-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,46.0,46.0,11776001,12032000,Batida
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_01-29-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,55.0,55.0,14080001,14336000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-29-24_55.0_55.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,55.0,55.0,14080001,14336000,Whistle
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_01-29-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-29-24.wav,58.0,59.0,14848001,15360000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-30-24_1.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,1.0,2.0,256001,768000,Batida
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_01-30-24_1.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,1.0,3.0,256001,1024000,Breath1KHz
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-30-24_6.0_7.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,6.0,7.0,1536001,2048000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_8.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,8.0,9.0,2048001,2560000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_15.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,15.0,15.0,3840001,4096000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-30-24_17.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,17.0,20.0,4352001,5376000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_24.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,24.0,24.0,6144001,6400000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_27.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,27.0,30.0,6912001,7936000,Whistle
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-30-24_28.0_28.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,28.0,28.0,7168001,7424000,Batida
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_32.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,32.0,33.0,8192001,8704000,Whistle
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-30-24_43.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,43.0,44.0,11008001,11520000,Batida
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-30-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,51.0,51.0,13056001,13312000,Whistle
../Dataset/Audios/SegmentedAudios/Batida/channelA_2024-05-28_01-30-24_59.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-30-24.wav,59.0,59.0,15104001,15360000,Batida
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-31-24_20.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-31-24.wav,20.0,21.0,5120001,5632000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-31-24_24.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-31-24.wav,24.0,27.0,6144001,7168000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-31-24_26.0_26.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-31-24.wav,26.0,26.0,6656001,6912000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-31-24_35.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-31-24.wav,35.0,36.0,8960001,9472000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-31-24_44.0_54.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-31-24.wav,44.0,54.0,11264001,14080000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_6.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,6.0,9.0,1536001,2560000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,13.0,13.0,3328001,3584000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_17.0_19.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,17.0,19.0,4352001,5120000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,27.0,27.0,6912001,7168000,Whistle
../Dataset/Audios/SegmentedAudios/BatidaClicks/channelA_2024-05-28_01-32-24_29.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,29.0,30.0,7424001,7936000,BatidaClicks
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_36.0_36.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,36.0,36.0,9216001,9472000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,38.0,38.0,9728001,9984000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,40.0,40.0,10240001,10496000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-32-24_58.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-32-24.wav,58.0,2.0,14848001,768000,Whistle
../Dataset/Audios/SegmentedAudios/Whistle/channelA_2024-05-28_01-33-24_5.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-33-24.wav,5.0,6.0,1280001,1792000,Whistle
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_01-34-24_5.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_01-34-24.wav,5.0,6.0,1280001,1792000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-01-24_0.0_2.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-01-24.wav,0.0,2.0,1,768000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-01-24_9.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-01-24.wav,9.0,10.0,2304001,2816000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-01-24_13.0_14.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-01-24.wav,13.0,14.0,3328001,3840000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-02-24_2.0_5.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-02-24.wav,2.0,5.0,512001,1536000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-02-24_10.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-02-24.wav,10.0,11.0,2560001,3072000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-02-24_21.0_23.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-02-24.wav,21.0,23.0,5376001,6144000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-03-24_28.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-03-24.wav,28.0,30.0,7168001,7936000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-05-24_9.0_10.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-05-24.wav,9.0,10.0,2304001,2816000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-05-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-05-24.wav,11.0,11.0,2816001,3072000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-05-24_13.0_13.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-05-24.wav,13.0,13.0,3328001,3584000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-05-24_16.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-05-24.wav,16.0,16.0,4096001,4352000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-10-24_8.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,8.0,9.0,2048001,2560000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-10-24_11.0_11.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,11.0,11.0,2816001,3072000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-10-24_15.0_20.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,15.0,20.0,3840001,5376000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-10-24_28.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,28.0,29.0,7168001,7680000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_02-10-24_57.0_57.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-10-24.wav,57.0,57.0,14592001,14848000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-15-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-15-24.wav,55.0,56.0,14080001,14592000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-15-24_58.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-15-24.wav,58.0,59.0,14848001,15360000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-17-24_38.0_41.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-17-24.wav,38.0,41.0,9728001,10752000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-20-24_3.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-20-24.wav,3.0,4.0,768001,1280000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-20-24_4.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-20-24.wav,4.0,6.0,1024001,1792000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-20-24_11.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-20-24.wav,11.0,12.0,2816001,3328000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-20-24_27.0_32.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-20-24.wav,27.0,32.0,6912001,8448000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-20-24_37.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-20-24.wav,37.0,40.0,9472001,10496000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-31-24_19.0_21.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-31-24.wav,19.0,21.0,4864001,5632000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_02-34-24_15.0_16.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-34-24.wav,15.0,16.0,3840001,4352000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_02-34-24_20.0_22.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-34-24.wav,20.0,22.0,5120001,5888000,Toque
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_02-35-24_26.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-35-24.wav,26.0,35.0,6656001,9216000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_02-36-24_36.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-36-24.wav,36.0,35.0,9216001,9216000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_02-37-24_36.0_12.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_02-37-24.wav,36.0,12.0,9216001,3328000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_03-03-24_0.0_30.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-03-24.wav,0.0,30.0,1,7936000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/EmbarcacionCercana/channelA_2024-05-28_03-29-24_0.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-29-24.wav,0.0,59.0,1,15360000,EmbarcacionCercana
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_03-29-24_36.0_37.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-29-24.wav,36.0,37.0,9216001,9728000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-41-24_6.0_8.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-41-24.wav,6.0,8.0,1536001,2304000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-56-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-56-24.wav,0.0,0.0,1,256000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-56-24_22.0_24.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-56-24.wav,22.0,24.0,5632001,6400000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_03-56-24_43.0_45.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-56-24.wav,43.0,45.0,11008001,11776000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_03-57-24_46.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-57-24.wav,46.0,47.0,11776001,12288000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-58-24_44.0_44.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-58-24.wav,44.0,44.0,11264001,11520000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-58-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-58-24.wav,46.0,46.0,11776001,12032000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_03-58-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-58-24.wav,58.0,58.0,14848001,15104000,Toque
../Dataset/Audios/SegmentedAudios/EmbarcacionLejana/channelA_2024-05-28_03-59-24_1.0_59.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_03-59-24.wav,1.0,59.0,256001,15360000,EmbarcacionLejana
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_2.0_3.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,2.0,3.0,512001,1024000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_6.0_6.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,6.0,6.0,1536001,1792000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_18.0_18.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,18.0,18.0,4608001,4864000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_33.0_34.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,33.0,34.0,8448001,8960000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_38.0_38.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,38.0,38.0,9728001,9984000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-00-24_43.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,43.0,43.0,11008001,11264000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_04-00-24_46.0_46.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,46.0,46.0,11776001,12032000,Breath1KHz
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-00-24_47.0_47.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-00-24.wav,47.0,47.0,12032001,12288000,CLICK
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-01-24_13.0_15.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,13.0,15.0,3328001,4096000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-01-24_27.0_27.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,27.0,27.0,6912001,7168000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-01-24_34.0_35.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,34.0,35.0,8704001,9216000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-01-24_42.0_43.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,42.0,43.0,10752001,11264000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-01-24_46.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,46.0,49.0,11776001,12800000,Toque
../Dataset/Audios/SegmentedAudios/CLICK/channelA_2024-05-28_04-01-24_49.0_49.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-01-24.wav,49.0,49.0,12544001,12800000,CLICK
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_04-02-24_58.0_58.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-02-24.wav,58.0,58.0,14848001,15104000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_28.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,28.0,29.0,7168001,7680000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_31.0_31.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,31.0,31.0,7936001,8192000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_33.0_33.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,33.0,33.0,8448001,8704000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_40.0_40.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,40.0,40.0,10240001,10496000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_42.0_42.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,42.0,42.0,10752001,11008000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_51.0_51.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,51.0,51.0,13056001,13312000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_53.0_53.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,53.0,53.0,13568001,13824000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-45-24_56.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-45-24.wav,56.0,56.0,14336001,14592000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_04-46-24_0.0_0.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-46-24.wav,0.0,0.0,1,256000,Breath1KHz
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-47-24_39.0_39.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-47-24.wav,39.0,39.0,9984001,10240000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-47-24_55.0_56.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-47-24.wav,55.0,56.0,14080001,14592000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_4.0_4.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,4.0,4.0,1024001,1280000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_9.0_9.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,9.0,9.0,2304001,2560000,Toque
../Dataset/Audios/SegmentedAudios/Toque/channelA_2024-05-28_04-48-24_29.0_29.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-48-24.wav,29.0,29.0,7424001,7680000,Toque
../Dataset/Audios/SegmentedAudios/Breath1KHz/channelA_2024-05-28_04-50-24_1.0_1.0.wav,../Dataset/Audios/Full/channelA_2024-05-28_04-50-24.wav,1.0,1.0,256001,512000,Breath1KHz
